opportunity_id,account_id,owner_id,opportunity_stage,amount,expected_close_date,actual_close_date,created_at,sales_region,segment,revenue_model,lead_source,close_date_changes,last_activity_at
OPP_001386,ACC_00727,REP_003,Qualification,9587.66,2024-11-05,,2024-06-23,North America,SMB,Subscription,Marketing,0,2024-09-26
OPP_001387,ACC_00825,REP_001,Closed-Won,52606.04,2025-06-19,2025-04-21,2025-02-03,North America,Enterprise,Advertising,Inbound,1,2025-03-22
OPP_001388,ACC_00096,REP_008,Prospecting,5767.57,2024-09-06,,2024-05-29,North America,Mid-Market,Subscription,Inbound,2,2024-07-10
OPP_001389,ACC_01151,REP_025,Proposal,9983.62,2025-05-30,,2025-01-07,North America,SMB,Advertising,Partner,0,2025-03-13
OPP_001390,ACC_00934,REP_030,Prospecting,2820.73,2025-01-26,,2024-12-28,APAC,Mid-Market,Transactional,Inbound,1,2025-03-31
OPP_001391,ACC_00194,REP_015,Proposal,78344.84,2024-08-10,,2024-05-31,North America,Enterprise,Advertising,Inbound,0,2024-06-05
OPP_001392,ACC_00348,REP_001,Qualification,2979.21,2024-08-04,,2024-05-14,North America,SMB,Transactional,Marketing,2,2024-05-20
OPP_001393,ACC_00271,REP_003,Prospecting,29136.9,2025-04-02,,2024-12-13,North America,SMB,Subscription,Outbound,0,2024-12-26
OPP_001394,ACC_00384,REP_025,Closed-Won,2500.0,2025-03-27,2025-03-05,2025-01-28,EMEA,SMB,Transactional,Outbound,0,2025-03-10
OPP_001395,ACC_01063,REP_011,Qualification,47886.45,2025-12-14,,2025-10-18,EMEA,SMB,Subscription,Inbound,0,2025-11-21
OPP_001396,ACC_00558,REP_027,Qualification,3167.76,2025-04-13,,2024-11-27,North America,Mid-Market,Subscription,Outbound,0,2025-01-24
OPP_001397,ACC_00504,REP_016,Negotiation,4915.09,2025-02-05,,2024-10-24,North America,Mid-Market,Usage-Based,Outbound,0,2024-11-29
OPP_001398,ACC_00935,REP_027,Prospecting,22005.71,2025-02-24,,2024-11-14,North America,Mid-Market,Transactional,Outbound,0,2025-01-28
OPP_001399,ACC_00446,REP_005,Prospecting,30294.3,2025-09-20,,2025-08-08,EMEA,Mid-Market,Subscription,Referral,0,2025-09-16
OPP_001400,ACC_01063,REP_026,Proposal,6760.0,2024-10-17,,2024-07-24,EMEA,SMB,Subscription,Inbound,2,2024-11-01
OPP_001401,ACC_00906,REP_017,Proposal,39839.18,2024-11-25,,2024-09-12,North America,Mid-Market,Usage-Based,Outbound,0,2024-10-19
OPP_001402,ACC_00309,REP_014,Negotiation,4046.5,2024-12-13,,2024-09-04,North America,SMB,Subscription,Marketing,0,2024-10-04
OPP_001403,ACC_00757,REP_016,Closed-Lost,6017.76,2025-07-10,2025-08-11,2025-02-21,North America,SMB,Transactional,Inbound,1,2025-06-04
OPP_001404,ACC_00580,REP_010,Proposal,6634.81,2025-06-08,,2025-04-13,APAC,SMB,Enterprise Services,Referral,0,2025-07-01
OPP_001405,ACC_00413,REP_019,Negotiation,5238.38,2025-03-23,,2024-11-18,LATAM,SMB,Subscription,Outbound,1,2024-11-24
OPP_001406,ACC_01088,REP_024,Closed-Lost,2500.0,2024-10-05,2024-12-13,2024-06-25,North America,Mid-Market,Subscription,Inbound,1,2024-07-14
OPP_001407,ACC_00478,REP_025,Proposal,15920.02,2025-06-29,,2025-04-06,EMEA,Mid-Market,Subscription,Inbound,0,2025-04-12
OPP_001408,ACC_00141,REP_030,Closed-Won,14544.86,2024-11-23,2024-11-23,2024-07-03,APAC,Mid-Market,Subscription,Inbound,0,2024-10-06
OPP_001409,ACC_00491,REP_013,Negotiation,47962.89,2025-10-02,,2025-08-24,North America,Mid-Market,Subscription,Marketing,0,2025-11-07
OPP_001410,ACC_00621,REP_024,Negotiation,4510.01,2025-06-10,,2025-02-22,North America,Mid-Market,Usage-Based,Referral,0,2025-06-14
OPP_001411,ACC_00152,REP_027,Closed-Lost,23244.98,2025-01-01,2024-12-27,2024-10-22,EMEA,Enterprise,Transactional,Partner,0,2024-12-01
OPP_001412,ACC_00892,REP_001,Prospecting,146787.76,2024-09-21,,2024-06-05,North America,Enterprise,Subscription,Inbound,0,2024-06-11
OPP_001413,ACC_00276,REP_015,Closed-Lost,12033.53,2025-06-29,2025-10-21,2025-05-22,North America,SMB,Transactional,Outbound,0,2025-07-16
OPP_001414,ACC_00111,REP_022,Proposal,15545.75,2025-06-07,,2025-02-12,North America,SMB,Subscription,Outbound,0,2025-02-22
OPP_001415,ACC_00646,REP_014,Negotiation,69333.63,2025-09-11,,2025-08-14,North America,Enterprise,Subscription,Inbound,0,2025-09-01
OPP_001416,ACC_00194,REP_004,Proposal,69642.02,2025-06-22,,2025-04-18,North America,Enterprise,Advertising,Inbound,0,2025-07-21
OPP_001417,ACC_00939,REP_020,Qualification,272202.56,2025-10-27,,2025-06-12,LATAM,Enterprise,Subscription,Outbound,0,2025-07-28
OPP_001418,ACC_00083,REP_013,Prospecting,17881.83,2024-06-12,,2024-03-02,EMEA,Mid-Market,Advertising,Outbound,0,2024-06-15
OPP_001419,ACC_00503,REP_019,Closed-Lost,16025.05,2024-04-09,2024-03-19,2024-01-17,EMEA,Enterprise,Advertising,Partner,1,2024-03-19
OPP_001420,ACC_00063,REP_001,Negotiation,30908.84,2025-05-19,,2025-03-17,North America,Mid-Market,Subscription,Outbound,2,2025-06-03
OPP_001421,ACC_00461,REP_001,Closed-Lost,9259.9,2024-02-01,2024-06-09,2024-01-01,EMEA,Mid-Market,Subscription,Inbound,1,2024-04-10
OPP_001422,ACC_01120,REP_019,Qualification,39470.74,2025-09-22,,2025-08-19,North America,Enterprise,Transactional,Inbound,0,2025-10-13
OPP_001423,ACC_00781,REP_030,Qualification,12995.31,2025-12-05,,2025-08-14,EMEA,SMB,Subscription,Partner,0,2025-09-22
OPP_001424,ACC_00643,REP_020,Proposal,3947.39,2025-03-22,,2025-01-26,APAC,SMB,Subscription,Partner,1,2025-04-28
OPP_001425,ACC_00189,REP_029,Qualification,9795.76,2025-06-01,,2025-05-03,LATAM,Mid-Market,Advertising,Inbound,1,2025-08-10
OPP_001426,ACC_00376,REP_026,Proposal,14443.67,2024-12-24,,2024-10-09,North America,SMB,Subscription,Marketing,3,2024-11-14
OPP_001427,ACC_00457,REP_009,Closed-Lost,25453.46,2025-12-13,2026-03-12,2025-10-03,EMEA,Enterprise,Subscription,Partner,0,2026-01-09
OPP_001428,ACC_00695,REP_004,Closed-Lost,116615.45,2024-06-17,2024-03-08,2024-01-25,APAC,Enterprise,Subscription,Inbound,0,2024-05-23
OPP_001429,ACC_00250,REP_017,Proposal,3347.62,2024-09-01,,2024-07-14,LATAM,SMB,Subscription,Inbound,0,2024-08-07
OPP_001430,ACC_01200,REP_019,Proposal,6066.13,2025-06-05,,2025-04-12,APAC,Mid-Market,Transactional,Referral,2,2025-07-22
OPP_001431,ACC_00782,REP_024,Negotiation,296353.31,2025-07-22,,2025-06-11,North America,Enterprise,Subscription,Outbound,1,2025-06-22
OPP_001432,ACC_00375,REP_016,Negotiation,2500.0,2024-07-25,,2024-06-11,North America,SMB,Subscription,Inbound,1,2024-09-25
OPP_001433,ACC_00135,REP_028,Closed-Won,15887.43,2025-09-18,2025-08-26,2025-06-21,EMEA,Mid-Market,Subscription,Outbound,1,2025-10-06
OPP_001434,ACC_00715,REP_026,Negotiation,103931.14,2024-12-22,,2024-11-04,North America,Mid-Market,Advertising,Inbound,2,2025-02-14
OPP_001435,ACC_00538,REP_018,Prospecting,8721.72,2025-11-18,,2025-07-28,EMEA,SMB,Advertising,Marketing,0,2025-09-08
OPP_001436,ACC_00809,REP_017,Prospecting,62741.02,2024-10-31,,2024-06-27,North America,Mid-Market,Subscription,Marketing,2,2024-10-17
OPP_001437,ACC_00716,REP_001,Closed-Lost,17233.97,2025-06-30,2025-08-16,2025-04-08,LATAM,SMB,Usage-Based,Marketing,2,2025-06-13
OPP_001438,ACC_00769,REP_024,Closed-Won,8910.28,2024-07-09,2024-07-11,2024-05-19,North America,SMB,Usage-Based,Partner,1,2024-05-27
OPP_001439,ACC_01001,REP_021,Closed-Lost,7875.55,2024-08-06,2024-08-27,2024-04-02,North America,SMB,Transactional,Partner,2,2024-07-13
OPP_001440,ACC_00631,REP_027,Proposal,5291.91,2025-09-09,,2025-04-17,North America,Enterprise,Transactional,Inbound,0,2025-08-04
OPP_001441,ACC_00870,REP_003,Negotiation,6522.75,2025-08-18,,2025-04-01,APAC,SMB,Advertising,Marketing,1,2025-05-08
OPP_001442,ACC_00431,REP_005,Qualification,55573.97,2024-12-01,,2024-07-15,APAC,Enterprise,Subscription,Inbound,0,2024-08-14
OPP_001443,ACC_01132,REP_021,Closed-Lost,20571.52,2025-06-13,2025-06-16,2025-02-09,North America,Mid-Market,Transactional,Inbound,1,2025-04-18
OPP_001444,ACC_00490,REP_015,Qualification,192116.79,2026-01-15,,2025-09-22,EMEA,Mid-Market,Enterprise Services,Referral,1,2025-11-04
OPP_001445,ACC_00816,REP_018,Closed-Won,58349.72,2025-01-02,2024-10-02,2024-08-11,North America,Enterprise,Subscription,Referral,1,2024-10-27
OPP_001446,ACC_01199,REP_014,Qualification,16853.41,2025-02-04,,2024-12-02,APAC,SMB,Transactional,Outbound,0,2025-01-16
OPP_001447,ACC_00420,REP_020,Prospecting,141239.87,2024-10-06,,2024-05-19,North America,Enterprise,Transactional,Outbound,1,2024-06-14
OPP_001448,ACC_00122,REP_020,Qualification,28015.17,2025-01-04,,2024-12-13,North America,Mid-Market,Subscription,Inbound,2,2025-01-10
OPP_001449,ACC_00279,REP_006,Proposal,40424.96,2025-12-22,,2025-08-16,North America,Enterprise,Transactional,Partner,1,2025-11-03
OPP_001450,ACC_00293,REP_023,Closed-Won,40621.97,2025-05-04,2025-07-23,2025-03-02,North America,Enterprise,Usage-Based,Inbound,0,2025-04-24
OPP_001451,ACC_00068,REP_015,Closed-Lost,6320.22,2024-06-02,2024-04-27,2024-04-05,North America,SMB,Subscription,Inbound,1,2024-04-07
OPP_001452,ACC_00653,REP_018,Negotiation,25443.38,2025-08-26,,2025-05-11,EMEA,Mid-Market,Transactional,Outbound,1,2025-07-11
OPP_001453,ACC_00334,REP_019,Negotiation,37157.88,2024-11-20,,2024-10-09,North America,Enterprise,Subscription,Marketing,0,2025-01-11
OPP_001454,ACC_00117,REP_023,Closed-Won,30483.36,2024-06-10,2024-03-31,2024-01-13,EMEA,Mid-Market,Subscription,Referral,0,2024-01-31
OPP_001455,ACC_00165,REP_010,Prospecting,5948.61,2025-06-15,,2025-02-21,North America,Mid-Market,Usage-Based,Referral,1,2025-03-23
OPP_001456,ACC_00329,REP_001,Closed-Won,18898.7,2024-08-10,2024-09-01,2024-07-19,LATAM,Mid-Market,Subscription,Marketing,1,2024-08-31
OPP_001457,ACC_00444,REP_006,Closed-Won,42371.46,2026-02-19,2025-10-28,2025-10-13,North America,SMB,Usage-Based,Inbound,0,2026-02-01
OPP_001458,ACC_01170,REP_029,Proposal,7169.13,2025-12-01,,2025-10-28,APAC,SMB,Subscription,Inbound,0,2025-12-09
OPP_001459,ACC_00844,REP_007,Prospecting,56679.32,2025-07-30,,2025-03-25,North America,SMB,Subscription,Outbound,2,2025-07-03
OPP_001460,ACC_00858,REP_008,Qualification,51892.17,2025-07-01,,2025-02-26,APAC,Enterprise,Subscription,Inbound,2,2025-05-18
OPP_001461,ACC_00831,REP_026,Proposal,15421.1,2024-11-03,,2024-07-23,North America,Mid-Market,Advertising,Partner,0,2024-11-19
OPP_001462,ACC_00964,REP_008,Closed-Lost,10084.77,2024-05-25,2024-07-03,2024-02-17,LATAM,SMB,Subscription,Outbound,2,2024-04-27
OPP_001463,ACC_00382,REP_014,Negotiation,32267.91,2024-06-16,,2024-02-10,North America,Enterprise,Usage-Based,Marketing,0,2024-03-19
OPP_001464,ACC_00120,REP_012,Proposal,2500.0,2025-03-16,,2024-11-06,North America,Mid-Market,Subscription,Outbound,0,2025-01-31
OPP_001465,ACC_00611,REP_020,Proposal,39346.99,2024-11-19,,2024-07-31,North America,Mid-Market,Transactional,Outbound,1,2024-08-11
OPP_001466,ACC_00002,REP_018,Closed-Won,80408.58,2025-11-16,2025-11-14,2025-10-05,North America,SMB,Subscription,Marketing,0,2026-01-07
OPP_001467,ACC_00261,REP_016,Qualification,14509.98,2024-10-29,,2024-07-15,North America,SMB,Usage-Based,Partner,0,2024-08-12
OPP_001468,ACC_00904,REP_016,Prospecting,28038.14,2024-07-08,,2024-05-23,APAC,Mid-Market,Subscription,Inbound,2,2024-08-11
OPP_001469,ACC_00604,REP_026,Closed-Won,13594.32,2025-07-28,2025-11-08,2025-07-02,North America,Mid-Market,Subscription,Partner,0,2025-09-10
OPP_001470,ACC_00829,REP_018,Qualification,140230.23,2025-08-21,,2025-07-13,North America,Enterprise,Advertising,Partner,0,2025-08-11
OPP_001471,ACC_00613,REP_016,Qualification,42360.86,2024-11-27,,2024-09-09,North America,Enterprise,Advertising,Inbound,0,2024-11-06
OPP_001472,ACC_00652,REP_027,Proposal,57553.59,2024-07-18,,2024-02-24,EMEA,Enterprise,Enterprise Services,Outbound,0,2024-04-24
OPP_001473,ACC_00362,REP_003,Qualification,2500.0,2024-03-30,,2024-03-06,LATAM,SMB,Advertising,Marketing,1,2024-06-06
OPP_001474,ACC_00263,REP_026,Closed-Lost,5286.02,2025-01-13,2025-01-11,2024-12-15,North America,SMB,Subscription,Inbound,0,2025-02-09
OPP_001475,ACC_00312,REP_006,Closed-Won,12958.62,2025-09-06,2026-01-14,2025-08-05,EMEA,SMB,Usage-Based,Outbound,0,2025-08-12
OPP_001476,ACC_00958,REP_010,Closed-Lost,40425.33,2024-10-30,2025-03-11,2024-09-16,North America,Mid-Market,Advertising,Inbound,0,2024-09-25
OPP_001477,ACC_01176,REP_001,Closed-Lost,41561.92,2024-04-12,2024-03-20,2024-01-13,North America,Mid-Market,Subscription,Outbound,0,2024-04-02
OPP_001478,ACC_00099,REP_018,Qualification,2500.0,2025-01-12,,2024-09-08,APAC,SMB,Advertising,Referral,2,2024-12-24
OPP_001479,ACC_00645,REP_025,Proposal,3722.76,2024-01-29,,2024-01-03,LATAM,Mid-Market,Advertising,Inbound,0,2024-02-24
OPP_001480,ACC_00565,REP_012,Closed-Won,29264.69,2025-02-11,2025-01-13,2024-10-10,APAC,Mid-Market,Subscription,Marketing,2,2024-10-21
OPP_001481,ACC_00675,REP_020,Prospecting,7732.53,2025-04-01,,2024-11-14,EMEA,Mid-Market,Transactional,Marketing,3,2024-12-05
OPP_001482,ACC_00280,REP_012,Closed-Lost,107779.68,2025-06-03,2025-08-29,2025-05-04,EMEA,Enterprise,Subscription,Inbound,0,2025-08-29
OPP_001483,ACC_00010,REP_023,Prospecting,2500.0,2024-05-04,,2024-02-16,EMEA,SMB,Usage-Based,Marketing,0,2024-05-10
OPP_001484,ACC_00245,REP_030,Negotiation,14788.28,2025-03-23,,2024-11-18,North America,Mid-Market,Subscription,Referral,0,2024-11-22
OPP_001485,ACC_00219,REP_022,Closed-Won,42574.68,2024-08-16,2024-08-18,2024-04-28,EMEA,Enterprise,Subscription,Referral,2,2024-05-29
OPP_001486,ACC_00063,REP_011,Closed-Lost,26382.79,2024-12-22,2024-11-27,2024-11-08,North America,Mid-Market,Subscription,Partner,0,2025-02-03
OPP_001487,ACC_00428,REP_025,Negotiation,15710.61,2025-11-30,,2025-10-22,North America,Enterprise,Subscription,Inbound,0,2026-01-06
OPP_001488,ACC_00821,REP_002,Negotiation,2500.0,2025-07-27,,2025-05-11,North America,SMB,Transactional,Inbound,1,2025-06-15
OPP_001489,ACC_01160,REP_030,Qualification,19365.97,2025-11-26,,2025-07-19,North America,Mid-Market,Subscription,Inbound,1,2025-10-10
OPP_001490,ACC_00789,REP_026,Negotiation,27623.72,2024-06-17,,2024-01-26,North America,Mid-Market,Transactional,Partner,0,2024-05-13
OPP_001491,ACC_00211,REP_020,Closed-Won,44687.76,2025-08-16,2025-11-18,2025-05-26,North America,Mid-Market,Subscription,Outbound,0,2025-09-11
OPP_001492,ACC_00435,REP_019,Proposal,6270.5,2025-10-30,,2025-08-03,EMEA,SMB,Advertising,Partner,0,2025-11-10
OPP_001493,ACC_00364,REP_008,Closed-Won,19493.66,2025-06-25,2025-09-10,2025-03-25,North America,SMB,Subscription,Marketing,2,2025-05-07
OPP_001494,ACC_00255,REP_013,Prospecting,14587.74,2025-08-29,,2025-06-07,APAC,SMB,Usage-Based,Inbound,1,2025-06-10
OPP_001495,ACC_01189,REP_004,Proposal,33676.92,2024-05-16,,2024-02-02,LATAM,SMB,Subscription,Marketing,0,2024-03-20
OPP_001496,ACC_00787,REP_011,Closed-Lost,15438.38,2025-07-03,2025-08-12,2025-05-09,EMEA,Mid-Market,Subscription,Inbound,1,2025-05-12
OPP_001497,ACC_00578,REP_018,Qualification,2893.15,2025-10-12,,2025-07-14,EMEA,Mid-Market,Transactional,Inbound,0,2025-09-20
OPP_001498,ACC_00525,REP_011,Negotiation,8387.55,2024-09-10,,2024-06-03,North America,SMB,Subscription,Marketing,2,2024-08-14
OPP_001499,ACC_00383,REP_024,Proposal,17826.67,2025-02-12,,2024-11-11,North America,Mid-Market,Transactional,Inbound,0,2024-12-22
OPP_001500,ACC_00501,REP_026,Closed-Lost,27397.15,2025-03-05,2025-01-24,2024-10-10,EMEA,Mid-Market,Usage-Based,Inbound,0,2024-10-28
OPP_001501,ACC_00762,REP_017,Qualification,2500.0,2024-06-30,,2024-03-06,North America,SMB,Advertising,Referral,0,2024-05-08
OPP_001502,ACC_01114,REP_011,Qualification,32247.86,2024-07-19,,2024-03-26,North America,Enterprise,Advertising,Marketing,0,2024-03-28
OPP_001503,ACC_00596,REP_010,Closed-Lost,21381.18,2024-11-21,2024-09-01,2024-07-20,North America,SMB,Subscription,Marketing,1,2024-08-22
OPP_001504,ACC_ORPHAN_2,REP_017,Closed-Won,14704.58,2024-06-10,2024-07-30,2024-03-14,APAC,Mid-Market,Subscription,Inbound,0,2024-07-08
OPP_001505,ACC_01149,REP_022,Negotiation,12019.26,2025-01-30,,2024-12-02,North America,Mid-Market,Transactional,Inbound,0,2025-03-21
OPP_001506,ACC_00378,REP_004,Proposal,60384.6,2024-05-06,,2024-02-07,North America,SMB,Usage-Based,Inbound,1,2024-04-23
OPP_001507,ACC_00100,REP_014,Proposal,15112.05,2024-05-28,,2024-01-10,APAC,Enterprise,Subscription,Inbound,0,2024-02-24
OPP_001508,ACC_00653,REP_014,Closed-Lost,56002.67,2025-07-09,2025-06-04,2025-02-25,EMEA,Mid-Market,Transactional,Referral,0,2025-02-27
OPP_001509,ACC_00949,REP_009,Closed-Won,122332.93,2024-08-23,2024-08-18,2024-06-18,LATAM,Enterprise,Transactional,Inbound,0,2024-09-04
OPP_001510,ACC_00310,REP_008,Closed-Lost,7165.24,2024-12-01,2024-11-14,2024-09-10,APAC,SMB,Transactional,Marketing,3,2024-11-08
OPP_001511,ACC_00335,REP_026,Closed-Lost,8684.3,2024-10-07,2024-09-10,2024-08-13,APAC,SMB,Transactional,Inbound,1,2024-11-06
OPP_001512,ACC_00348,REP_013,Negotiation,8653.37,2024-12-01,,2024-11-10,North America,SMB,Transactional,Outbound,1,2024-11-29
OPP_001513,ACC_00969,REP_018,Negotiation,19573.81,2025-01-05,,2024-11-06,North America,Mid-Market,Advertising,Inbound,1,2025-02-13
OPP_001514,ACC_01149,REP_002,Negotiation,9004.31,2024-05-02,,2024-03-30,North America,Mid-Market,Transactional,Inbound,0,2024-07-04
OPP_001515,ACC_01018,REP_009,Closed-Won,28712.95,2024-03-08,2024-05-26,2024-01-02,North America,Enterprise,Subscription,Inbound,0,2024-02-22
OPP_001516,ACC_00272,REP_007,Negotiation,6291.4,2024-11-18,,2024-10-23,North America,SMB,Subscription,Referral,1,2024-10-27
OPP_001517,ACC_01020,REP_010,Prospecting,6495.5,2025-03-15,,2025-01-13,North America,SMB,Advertising,Partner,0,2025-03-10
OPP_001518,ACC_00372,REP_026,Closed-Lost,6577.48,2025-09-18,2025-06-23,2025-05-29,EMEA,SMB,Subscription,Partner,2,2025-07-13
OPP_001519,ACC_01041,REP_018,Closed-Won,2500.0,2024-09-18,2024-08-27,2024-05-12,North America,SMB,Transactional,Inbound,0,2024-08-11
OPP_001520,ACC_01190,REP_028,Closed-Lost,17991.4,2024-07-10,2024-07-24,2024-02-26,North America,Mid-Market,Transactional,Marketing,0,2024-03-26
OPP_001521,ACC_00862,REP_013,Proposal,9628.98,2025-05-07,,2025-02-04,North America,Mid-Market,Usage-Based,Partner,0,2025-02-07
OPP_001522,ACC_01147,REP_024,Proposal,2522.96,2025-11-26,,2025-08-27,North America,Mid-Market,Subscription,Outbound,0,2025-12-22
OPP_001523,ACC_00171,REP_005,Closed-Won,6324.03,2024-11-01,2024-07-02,2024-06-09,EMEA,SMB,Enterprise Services,Partner,1,2024-07-08
OPP_001524,ACC_00786,REP_025,Closed-Won,6131.57,2024-05-29,2024-04-07,2024-02-27,LATAM,SMB,Advertising,Marketing,1,2024-03-08
OPP_001525,ACC_00063,REP_019,Prospecting,58410.13,2024-10-26,,2024-09-26,North America,Mid-Market,Subscription,Referral,1,2025-01-06
OPP_001526,ACC_00783,REP_002,Proposal,5234.01,2025-05-31,,2025-01-10,North America,SMB,Advertising,Referral,2,2025-04-06
OPP_001527,ACC_00409,REP_021,Closed-Won,17499.95,2025-05-31,2025-07-11,2025-02-21,North America,SMB,Transactional,Outbound,0,2025-03-25
OPP_001528,ACC_01164,REP_015,Closed-Lost,35773.94,2024-06-30,2024-08-13,2024-03-16,North America,SMB,Transactional,Inbound,0,2024-05-12
OPP_001529,ACC_00595,REP_001,Prospecting,4789.08,2025-04-16,,2025-03-15,North America,SMB,Enterprise Services,Inbound,2,2025-06-05
OPP_001530,ACC_00915,REP_026,Qualification,42013.85,2024-11-06,,2024-08-17,North America,Enterprise,Transactional,Inbound,0,2024-11-23
OPP_001531,ACC_00364,REP_017,Proposal,50556.9,2024-04-09,,2024-01-21,North America,SMB,Subscription,Inbound,0,2024-03-06
OPP_001532,ACC_00090,REP_019,Qualification,20516.32,2026-01-12,,2025-09-09,LATAM,Mid-Market,Transactional,Outbound,0,2025-10-05
OPP_001533,ACC_00891,REP_018,Prospecting,13041.77,2025-03-03,,2024-12-24,North America,SMB,Advertising,Partner,1,2024-12-26
OPP_001534,ACC_00267,REP_003,Negotiation,5972.43,2024-09-25,,2024-07-23,EMEA,SMB,Subscription,Outbound,1,2024-11-02
OPP_001535,ACC_00867,REP_010,Negotiation,87579.53,2025-10-17,,2025-07-01,North America,Enterprise,Advertising,Partner,0,2025-10-06
OPP_001536,ACC_00558,REP_022,Proposal,15683.39,2025-07-10,,2025-06-18,North America,Mid-Market,Subscription,Referral,0,2025-10-10
OPP_001537,ACC_01167,REP_011,Proposal,7052.58,2024-09-11,,2024-05-18,APAC,Enterprise,Transactional,Inbound,0,2024-08-15
OPP_001538,ACC_00424,REP_027,Closed-Lost,6291.35,2025-10-25,2025-11-02,2025-10-05,North America,SMB,Transactional,Inbound,0,2025-10-31
OPP_001539,ACC_00481,REP_010,Proposal,2748.98,2025-02-10,,2024-12-22,LATAM,SMB,Transactional,Partner,0,2025-01-20
OPP_001540,ACC_00889,REP_014,Closed-Won,10040.72,2024-09-16,2024-08-21,2024-06-24,APAC,SMB,Advertising,Outbound,1,2024-07-23
OPP_001541,ACC_00943,REP_014,Qualification,3587.91,2024-12-10,,2024-10-26,APAC,SMB,Advertising,Outbound,2,2024-12-20
OPP_001542,ACC_00151,REP_001,Closed-Won,71067.13,2024-05-29,2024-08-28,2024-05-05,North America,Enterprise,Usage-Based,Marketing,1,2024-08-28
OPP_001543,ACC_00890,REP_025,Closed-Won,17064.63,2025-10-05,2025-11-04,2025-07-23,APAC,Mid-Market,Advertising,Inbound,1,2025-10-14
OPP_001544,ACC_00590,REP_005,Qualification,2576.41,2024-10-18,,2024-06-29,LATAM,SMB,Advertising,Partner,3,2024-08-20
OPP_001545,ACC_01187,REP_015,Negotiation,5484.19,2024-12-10,,2024-10-20,North America,SMB,Subscription,Referral,1,2025-01-16
OPP_001546,ACC_00758,REP_028,Closed-Won,81945.89,2024-04-10,2024-05-25,2024-02-15,North America,Enterprise,Usage-Based,Outbound,0,2024-05-25
OPP_001547,ACC_00929,REP_030,Proposal,51430.83,2026-01-09,,2025-09-24,LATAM,Mid-Market,Subscription,Partner,1,2025-11-12
OPP_001548,ACC_00413,REP_007,Closed-Won,3640.01,2024-12-11,2024-09-17,2024-07-21,LATAM,SMB,Subscription,Inbound,0,2024-10-30
OPP_001549,ACC_00341,REP_012,Qualification,2995.07,2025-06-08,,2025-03-13,EMEA,SMB,Usage-Based,Outbound,0,2025-03-16
OPP_001550,ACC_00943,REP_017,Proposal,63142.41,2024-11-24,,2024-08-24,APAC,SMB,Advertising,Inbound,0,2024-09-30
OPP_001551,ACC_00019,REP_021,Closed-Lost,43629.28,2025-05-18,2025-04-24,2025-01-11,North America,Enterprise,Transactional,Partner,1,2025-02-01
OPP_001552,ACC_00697,REP_008,Qualification,17880.55,2025-02-07,,2025-01-10,LATAM,Mid-Market,Subscription,Partner,2,2025-02-01
OPP_001553,ACC_01162,REP_017,Qualification,7790.1,2024-12-08,,2024-07-14,North America,Mid-Market,Subscription,Referral,1,2024-08-08
OPP_001554,ACC_01190,REP_026,Qualification,20236.04,2025-01-05,,2024-10-16,North America,Mid-Market,Transactional,Partner,0,2024-11-29
OPP_001555,ACC_00860,REP_023,Closed-Lost,90680.32,2025-04-13,2025-02-26,2025-02-03,EMEA,Mid-Market,Subscription,Inbound,0,2025-05-01
OPP_001556,ACC_00597,REP_025,Qualification,21043.88,2024-09-02,,2024-05-25,North America,Mid-Market,Subscription,Marketing,1,2024-08-04
OPP_001557,ACC_00976,REP_027,Qualification,47333.01,2024-08-13,,2024-03-28,North America,Mid-Market,Subscription,Inbound,1,2024-05-20
OPP_001558,ACC_00018,REP_026,Closed-Won,9238.61,2024-09-17,2024-10-04,2024-04-29,North America,SMB,Usage-Based,Partner,0,2024-06-28
OPP_001559,ACC_00952,REP_016,Closed-Won,3217.5,2025-02-03,2025-01-17,2024-10-05,North America,SMB,Enterprise Services,Inbound,0,2024-10-27
OPP_001560,ACC_00228,REP_030,Proposal,8240.06,2024-08-13,,2024-05-23,North America,Mid-Market,Subscription,Marketing,0,2024-08-19
OPP_001561,ACC_00883,REP_015,Closed-Lost,14406.71,2024-08-17,2024-09-23,2024-07-09,North America,Enterprise,Subscription,Referral,2,2024-10-07
OPP_001562,ACC_00418,REP_022,Prospecting,20288.04,2025-05-18,,2025-04-04,North America,Mid-Market,Subscription,Inbound,0,2025-06-09
OPP_001563,ACC_00902,REP_029,Negotiation,30517.38,2025-07-31,,2025-03-25,North America,SMB,Advertising,Outbound,1,2025-06-30
OPP_001564,ACC_00724,REP_002,Negotiation,51754.3,2025-10-30,,2025-09-24,EMEA,Enterprise,Subscription,Outbound,0,2025-12-29
OPP_001565,ACC_01116,REP_029,Qualification,6597.07,2025-08-16,,2025-05-26,EMEA,SMB,Usage-Based,Inbound,3,2025-08-30
OPP_001566,ACC_00945,REP_025,Closed-Lost,4074.58,2024-12-23,2024-12-25,2024-10-11,EMEA,SMB,Subscription,Outbound,0,2024-10-24
OPP_001567,ACC_01097,REP_030,Negotiation,12805.23,2026-01-04,,2025-09-14,North America,SMB,Subscription,Partner,1,2025-09-25
OPP_001568,ACC_00182,REP_024,Qualification,12773.39,2025-11-11,,2025-09-08,North America,Enterprise,Advertising,Inbound,1,2025-10-31
OPP_001569,ACC_00456,REP_005,Prospecting,2887.26,2024-09-16,,2024-05-28,APAC,SMB,Transactional,Inbound,1,2024-06-04
